station_id,created_at,latitude,line_name,longitude,station_code,station_name,updated_at
1,"2026-01-26 11:17:48.222499",37.948565,1호선,127.061162,100,소요산역,"2026-01-26 11:18:09.104394"
2,"2026-01-26 11:17:48.264352",37.995102,1호선,127.074368,100-1,청산역,"2026-01-26 11:18:09.104394"
3,"2026-01-26 11:17:48.272543",38.024335,1호선,127.071429,100-2,전곡역,"2026-01-26 11:18:09.104394"
4,"2026-01-26 11:17:48.277656",38.101498,1호선,127.073791,100-3,연천역,"2026-01-26 11:18:09.104394"
5,"2026-01-26 11:17:48.283076",37.927341,1호선,127.054649,101,동두천역,"2026-01-26 11:18:09.104394"
6,"2026-01-26 11:17:48.289406",37.914065,1호선,127.057179,102,보산역,"2026-01-26 11:18:09.104394"
7,"2026-01-26 11:17:48.294841",37.901504,1호선,127.056438,103,동두천중앙역,"2026-01-26 11:18:09.104394"
8,"2026-01-26 11:17:48.300824",37.892247,1호선,127.055709,104,지행역,"2026-01-26 11:18:09.104394"
9,"2026-01-26 11:17:48.306769",37.843407,1호선,127.061479,105,덕정역,"2026-01-26 11:18:09.104394"
10,"2026-01-26 11:17:48.312752",37.818528,1호선,127.056513,106,덕계역,"2026-01-26 11:18:09.104394"
11,"2026-01-26 11:17:48.317049",37.774075,1호선,127.044681,107,양주역,"2026-01-26 11:18:09.104394"
12,"2026-01-26 11:17:48.321835",37.759282,1호선,127.042233,108,녹양역,"2026-01-26 11:18:09.104394"
13,"2026-01-26 11:17:48.326210",37.748327,1호선,127.044339,109,가능역,"2026-01-26 11:18:09.104394"
14,"2026-01-26 11:17:48.331075",37.738375,1호선,127.04597,110,의정부역,"2026-01-26 11:18:09.104394"
15,"2026-01-26 11:17:48.335951",37.724171,1호선,127.047303,111,회룡역,"2026-01-26 11:18:09.104394"
16,"2026-01-26 11:17:48.340281",37.71032,1호선,127.04735,112,망월사역,"2026-01-26 11:18:09.104394"
17,"2026-01-26 11:17:48.344589",37.689484,1호선,127.046077,113,도봉산역,"2026-01-26 11:18:09.104394"
18,"2026-01-26 11:17:48.348288",37.679187,1호선,127.045503,114,도봉역,"2026-01-26 11:18:09.104394"
19,"2026-01-26 11:17:48.351992",37.667347,1호선,127.044304,115,방학역,"2026-01-26 11:18:09.104394"
20,"2026-01-26 11:17:48.356259",37.652989,1호선,127.047812,116,창동역,"2026-01-26 11:18:09.104394"
21,"2026-01-26 11:17:48.360648",37.644571,1호선,127.051456,117,녹천역,"2026-01-26 11:18:09.104394"
22,"2026-01-26 11:17:48.364979",37.633295,1호선,127.058813,118,월계역,"2026-01-26 11:18:09.104394"
23,"2026-01-26 11:17:48.369209",37.623658,1호선,127.061834,119,광운대역,"2026-01-26 11:18:09.104394"
24,"2026-01-26 11:17:48.373709",37.615041,1호선,127.065723,120,석계역,"2026-01-26 11:18:09.104394"
25,"2026-01-26 11:17:48.377481",37.601761,1호선,127.067288,121,신이문역,"2026-01-26 11:18:09.104394"
26,"2026-01-26 11:17:48.381288",37.59576,1호선,127.063294,122,외대앞역,"2026-01-26 11:18:09.104394"
27,"2026-01-26 11:17:48.384537",37.5896,1호선,127.057683,123,회기역,"2026-01-26 11:18:09.104394"
28,"2026-01-26 11:17:48.387592",37.580148,1호선,127.045063,124,청량리역,"2026-01-26 11:18:09.104394"
29,"2026-01-26 11:17:48.391673",37.578116,1호선,127.034902,125,제기동역,"2026-01-26 11:18:09.104394"
30,"2026-01-26 11:17:48.394672",37.576117,1호선,127.02471,126,신설동역,"2026-01-26 11:18:09.104394"
31,"2026-01-26 11:17:48.399255",37.573265,1호선,127.016459,127,동묘앞역,"2026-01-26 11:18:09.104394"
32,"2026-01-26 11:17:48.403619",37.57179,1호선,127.011383,128,동대문역,"2026-01-26 11:18:09.104394"
33,"2026-01-26 11:17:48.408054",37.570971,1호선,127.0019,129,종로5가역,"2026-01-26 11:18:09.104394"
34,"2026-01-26 11:17:48.412448",37.570429,1호선,126.992095,130,종로3가역,"2026-01-26 11:18:09.104394"
35,"2026-01-26 11:17:48.417280",37.570203,1호선,126.983116,131,종각역,"2026-01-26 11:18:09.104394"
36,"2026-01-26 11:17:48.422688",37.56359,1호선,126.975407,132,시청역,"2026-01-26 11:18:09.104394"
37,"2026-01-26 11:17:48.429217",37.55315,1호선,126.972533,133,서울역,"2026-01-26 11:18:09.104394"
38,"2026-01-26 11:17:48.436033",37.540796,1호선,126.971282,134,남영역,"2026-01-26 11:18:09.104394"
39,"2026-01-26 11:17:48.441942",37.529613,1호선,126.964589,135,용산역,"2026-01-26 11:18:09.104394"
40,"2026-01-26 11:17:48.447864",37.514118,1호선,126.94196,136,노량진역,"2026-01-26 11:18:09.104394"
41,"2026-01-26 11:17:48.453787",37.513355,1호선,126.92664,137,대방역,"2026-01-26 11:18:09.104394"
42,"2026-01-26 11:17:48.461811",37.516972,1호선,126.917335,138,신길역,"2026-01-26 11:18:09.104394"
43,"2026-01-26 11:17:48.469211",37.515524,1호선,126.907705,139,영등포역,"2026-01-26 11:18:09.104394"
44,"2026-01-26 11:17:48.475611",37.508877,1호선,126.891291,140,신도림역,"2026-01-26 11:18:09.104394"
45,"2026-01-26 11:17:48.481025",37.502981,1호선,126.881888,141,구로역,"2026-01-26 11:18:09.104394"
46,"2026-01-26 11:17:48.486918",37.496046,1호선,126.869398,142,구일역,"2026-01-26 11:18:09.104394"
47,"2026-01-26 11:17:48.492283",37.494575,1호선,126.858867,143,개봉역,"2026-01-26 11:18:09.104394"
48,"2026-01-26 11:17:48.498337",37.494301,1호선,126.844301,144,오류동역,"2026-01-26 11:18:09.104394"
49,"2026-01-26 11:17:48.504205",37.4924,1호선,126.823952,145,온수역,"2026-01-26 11:18:09.104394"
50,"2026-01-26 11:17:48.509533",37.48519,1호선,126.811764,146,역곡역,"2026-01-26 11:18:09.104394"
51,"2026-01-26 11:17:48.515316",37.482764,1호선,126.795751,147,소사역,"2026-01-26 11:18:09.104394"
52,"2026-01-26 11:17:48.519651",37.484114,1호선,126.782445,148,부천역,"2026-01-26 11:18:09.104394"
53,"2026-01-26 11:17:48.523893",37.486704,1호선,126.764043,149,중동역,"2026-01-26 11:18:09.104394"
54,"2026-01-26 11:17:48.528146",37.48765,1호선,126.752898,150,송내역,"2026-01-26 11:18:09.104394"
55,"2026-01-26 11:17:48.532001",37.488528,1호선,126.740429,151,부개역,"2026-01-26 11:18:09.104394"
56,"2026-01-26 11:17:48.535796",37.48949,1호선,126.724232,152,부평역,"2026-01-26 11:18:09.104394"
57,"2026-01-26 11:17:48.539579",37.483167,1호선,126.707089,153,백운역,"2026-01-26 11:18:09.104394"
58,"2026-01-26 11:17:48.543716",37.470966,1호선,126.702938,154,동암역,"2026-01-26 11:18:09.104394"
59,"2026-01-26 11:17:48.548280",37.464729,1호선,126.693645,155,간석역,"2026-01-26 11:18:09.104394"
60,"2026-01-26 11:17:48.552495",37.465035,1호선,126.680182,156,주안역,"2026-01-26 11:18:09.104394"
61,"2026-01-26 11:17:48.557287",37.466119,1호선,126.66824,157,도화역,"2026-01-26 11:18:09.104394"
62,"2026-01-26 11:17:48.562168",37.466789,1호선,126.65723,158,제물포역,"2026-01-26 11:18:09.104394"
63,"2026-01-26 11:17:48.567419",37.468794,1호선,126.642373,159,도원역,"2026-01-26 11:18:09.104394"
64,"2026-01-26 11:17:48.572227",37.475608,1호선,126.63254,160,동인천역,"2026-01-26 11:18:09.104394"
65,"2026-01-26 11:17:48.578130",37.476266,1호선,126.616855,161,인천역,"2026-01-26 11:18:09.104394"
66,"2026-01-26 11:17:48.581889",37.563534,2호선,126.975271,201,시청역,"2026-01-26 11:18:09.104394"
67,"2026-01-26 11:17:48.585653",37.565998,2호선,126.982569,202,을지로입구역,"2026-01-26 11:18:09.104394"
68,"2026-01-26 11:17:48.589031",37.566292,2호선,126.991773,203,을지로3가역,"2026-01-26 11:18:09.104394"
69,"2026-01-26 11:17:48.592856",37.566611,2호선,126.998122,204,을지로4가역,"2026-01-26 11:18:09.104394"
70,"2026-01-26 11:17:48.596161",37.565597,2호선,127.009113,205,동대문역사문화공원역,"2026-01-26 11:18:09.104394"
71,"2026-01-26 11:17:48.599881",37.565681,2호선,127.019488,206,신당역,"2026-01-26 11:18:09.104394"
72,"2026-01-26 11:17:48.603354",37.564504,2호선,127.028872,207,상왕십리역,"2026-01-26 11:18:09.104394"
73,"2026-01-26 11:17:48.607244",37.561159,2호선,127.035505,208,왕십리역,"2026-01-26 11:18:09.104394"
74,"2026-01-26 11:17:48.612029",37.55658,2호선,127.043504,209,한양대역,"2026-01-26 11:18:09.104394"
75,"2026-01-26 11:17:48.616348",37.54718,2호선,127.047413,210,뚝섬역,"2026-01-26 11:18:09.104394"
76,"2026-01-26 11:17:48.621975",37.544628,2호선,127.055983,211,성수역,"2026-01-26 11:18:09.104394"
77,"2026-01-26 11:17:48.627284",NULL,2호선성수지선,NULL,211-0,성수역,"2026-01-26 11:17:48.627284"
78,"2026-01-26 11:17:48.632914",NULL,2호선성수지선,NULL,211-1,용답역,"2026-01-26 11:17:48.632914"
79,"2026-01-26 11:17:48.638378",NULL,2호선성수지선,NULL,211-2,신답역,"2026-01-26 11:17:48.638378"
80,"2026-01-26 11:17:48.643735",NULL,2호선성수지선,NULL,211-3,용두역,"2026-01-26 11:17:48.643735"
81,"2026-01-26 11:17:48.649136",NULL,2호선성수지선,NULL,211-4,신설동역,"2026-01-26 11:17:48.649136"
82,"2026-01-26 11:17:48.654224",NULL,2호선,NULL,211-R,성수역,"2026-01-26 11:17:48.654224"
83,"2026-01-26 11:17:48.658498",37.540408,2호선,127.069231,212,건대입구역,"2026-01-26 11:18:09.104394"
84,"2026-01-26 11:17:48.663279",37.536857,2호선,127.085024,213,구의역,"2026-01-26 11:18:09.104394"
85,"2026-01-26 11:17:48.669864",37.535161,2호선,127.094684,214,강변역,"2026-01-26 11:18:09.104394"
86,"2026-01-26 11:17:48.675788",37.520688,2호선,127.103836,215,잠실나루역,"2026-01-26 11:18:09.104394"
87,"2026-01-26 11:17:48.681319",37.513305,2호선,127.100129,216,잠실역,"2026-01-26 11:18:09.104394"
88,"2026-01-26 11:17:48.685671",37.520731,2호선,127.103738,217,잠실새내역,"2026-01-26 11:18:09.104394"
89,"2026-01-26 11:17:48.689978",37.511008,2호선,127.073641,218,종합운동장역,"2026-01-26 11:18:09.104394"
90,"2026-01-26 11:17:48.694285",37.508827,2호선,127.063203,219,삼성역,"2026-01-26 11:18:09.104394"
91,"2026-01-26 11:17:48.698339",37.504257,2호선,127.048174,220,선릉역,"2026-01-26 11:18:09.104394"
92,"2026-01-26 11:17:48.703605",37.500658,2호선,127.03643,221,역삼역,"2026-01-26 11:18:09.104394"
93,"2026-01-26 11:17:48.708431",37.497958,2호선,127.027539,222,강남역,"2026-01-26 11:18:09.104394"
94,"2026-01-26 11:17:48.714060",37.493957,2호선,127.014631,223,교대역,"2026-01-26 11:18:09.104394"
95,"2026-01-26 11:17:48.719911",37.49191,2호선,127.007945,224,서초역,"2026-01-26 11:18:09.104394"
96,"2026-01-26 11:17:48.724428",37.481469,2호선,126.997627,225,방배역,"2026-01-26 11:18:09.104394"
97,"2026-01-26 11:17:48.729782",37.476536,2호선,126.981631,226,사당역,"2026-01-26 11:18:09.104394"
98,"2026-01-26 11:17:48.734579",37.47693,2호선,126.963783,227,낙성대역,"2026-01-26 11:18:09.104394"
99,"2026-01-26 11:17:48.738880",37.481233,2호선,126.952745,228,서울대입구역,"2026-01-26 11:18:09.104394"
100,"2026-01-26 11:17:48.743801",37.482416,2호선,126.941896,229,봉천역,"2026-01-26 11:18:09.104394"
101,"2026-01-26 11:17:48.896262",37.484216,2호선,126.929573,230,신림역,"2026-01-26 11:18:09.104394"
102,"2026-01-26 11:17:48.902594",37.487534,2호선,126.913279,231,신대방역,"2026-01-26 11:18:09.104394"
103,"2026-01-26 11:17:48.907443",37.485005,2호선,126.902626,232,구로디지털단지역,"2026-01-26 11:18:09.104394"
104,"2026-01-26 11:17:48.912803",37.492426,2호선,126.895293,233,대림역,"2026-01-26 11:18:09.104394"
105,"2026-01-26 11:17:48.918397",37.508815,2호선,126.891222,234,신도림역,"2026-01-26 11:18:09.104394"
106,"2026-01-26 11:17:48.923060",NULL,2호선신도림지선,NULL,234-0,신도림역,"2026-01-26 11:17:48.923060"
